Feature_ID,Domain,Phylum,Class,Order,Family,Genus,Species,Confidence
G000730165,Bacteria,Pseudomonadota,Alphaproteobacteria,Azospirillales_507929,Azospirillaceae_507917,Nitrospirillum,Nitrospirillum amazonense,1.0
G000731955,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_641030,Halomonadaceae_641030,Modicisalibacter_640064,Modicisalibacter zincidurans,1.0
G000732535,Bacteria,Pseudomonadota,Gammaproteobacteria,Nevskiales,Salinisphaeraceae,Salinisphaera,Salinisphaera hydrothermalis,1.0
G000732605,Bacteria,Bacillota_A_368345,Clostridia_258483,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens_B,1.0
G000732625,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Nonlabens,Nonlabens ulvanivorans_A_830347,1.0
G000732725,Bacteria,Bacillota_A_368345,Clostridia_258483,Lachnospirales,Lachnospiraceae,Kineothrix,Kineothrix alysoides,1.0
G000733125,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Parvularculaceae,Parvularcula,Parvularcula oceani,1.0
G000733725,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Rhizobiaceae,Nitratireductor_A_497817,Nitratireductor_A basaltis,1.0
G000733765,Bacteria,Pseudomonadota,Gammaproteobacteria,Nevskiales,Algiphilaceae,Algiphilus,Algiphilus aromaticivorans,1.0
G000733775,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Thiomonas,Thiomonas sp000733775,1.0
G000733915,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,PMMR1,PMMR1 sp000733915,1.0
G000733925,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Arenibacter,Arenibacter algicola,1.0
G000735585,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Devosiaceae,Devosia_A_502124,Devosia_A_502124 sp000735585,1.0
G000737325,Bacteria,Myxococcota_A_473307,Polyangia_463783,Polyangiales,Sandaracinaceae,Sandaracinus,Sandaracinus amylolyticus,1.0
G000737335,Bacteria,Myxococcota_A_473307,Polyangia_463783,Nannocystales,Nannocystaceae,Enhygromyxa,Enhygromyxa salina_C,1.0
G000737575,Bacteria,Cyanobacteriota,Cyanobacteriia,PCC-6307,Cyanobiaceae,Parasynechococcus,Parasynechococcus sp000737575,1.0
G000737945,Bacteria,Cyanobacteriota,Cyanobacteriia,Cyanobacteriales,Microcystaceae_A_23994,Atelocyanobacterium,Atelocyanobacterium thalassa_A,1.0
G000738435,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Planktomarina,Planktomarina temperata,1.0
G000739375,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Comamonas_F_589250,Comamonas_F_589250 testosteroni_B,1.0
G000739535,Bacteria,Moduliflexota,Moduliflexia,Moduliflexales,Moduliflexaceae,Vecturithrix,Vecturithrix granuli,1.0
G000739895,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae_486827,Sphingomonas_L_486704,Sphingomonas_L_486704 paucimobilis,1.0
G000740015,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Vibrionaceae,Vibrio_A_678206,Vibrio_A_678206 diazotrophicus,1.0
G000742095,Bacteria,Pseudomonadota,Gammaproteobacteria,Francisellales,Francisellaceae,Francisella_A,Francisella_A tularensis,1.0
G000742835,Bacteria,Pseudomonadota,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,Paracaedibacter_A_512581,Paracaedibacter acanthamoebae,1.0
G000743035,Bacteria,Pseudomonadota,Alphaproteobacteria,Caedimonadales,Caedimonadaceae,Paracaedimonas,Paracaedimonas acanthamoebae,1.0
G000743715,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Palleronia,Palleronia rufa,1.0
G000744105,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Maribacter_A_823795,Maribacter_A_823795 forsetii,1.0
G000744185,Bacteria,Bacillota_I,Bacilli_A,Lactobacillales,Carnobacteriaceae,Carnobacterium_A_320743,Carnobacterium_A_320743 funditum,1.0
G000744255,Bacteria,Bacillota_I,Bacilli_A,Lactobacillales,Carnobacteriaceae,Carnobacterium_A_320617,Carnobacterium_A_320617 divergens,1.0
G000744465,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter_487784,Caulobacter henricii,1.0
G000744505,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Rhizobiaceae,Rhizobium_C_501058,Rhizobium_C_501058 alamii,1.0
G000744555,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Zobellia,Zobellia amurskyensis,1.0
G000744735,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650612,Porticoccaceae,Porticoccus,Porticoccus hydrocarbonoclasticus,1.0
G000744875,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiomicrospirales,Thiomicrospiraceae,Hydrogenovibrio,Unassigned,1.0
G000744955,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Actibacterium_C,Unassigned,1.0
G000744995,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Maricaulaceae,Glycocaulis,Unassigned,1.0
G000745135,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Beijerinckiaceae,JAJKJG01,JAJKJG01 sp000745135,1.0
G000745265,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Telluria_573210,Telluria sp000745265,1.0
G000745475,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Beijerinckiaceae,Bosea,Bosea spartocytisi,1.0
G000745545,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter_487784,Caulobacter soli,1.0
G000746085,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Beijerinckiaceae,Methylocella,Methylocella aurea,1.0
G000746275,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Aestuariivirgaceae,Thermopetrobacter,Thermopetrobacter sp000746275,1.0
G000746525,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650611,Pseudomonadaceae,Pseudomonas_E_647464,Pseudomonas_E_647464 alkylphenolica,1.0
G000746845,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Altibacter,Altibacter lentus,1.0
G000747155,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas_613591,Arenimonas metalli,1.0
G000750175,Bacteria,Pseudomonadota,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,IMCC9063,IMCC9063 sp000750175,1.0
G000750955,Bacteria,Chlamydiota,Chlamydiia,Chlamydiales_778129,Criblamydiaceae,Criblamydia,Criblamydia sequanensis,1.0
G000751535,Bacteria,Chlamydiota,Chlamydiia,Chlamydiales_778129,Parachlamydiaceae_B,Protochlamydia_A,Protochlamydia_A naegleriophila,1.0
G000752095,Bacteria,Bacillota_I,Bacilli_A,Erysipelotrichales,Coprobacillaceae,Faecalibacillus,Faecalibacillus intestinalis,1.0
G000753355,Bacteria,Bacillota_A_368345,Clostridia_258483,Clostridiales,Clostridiaceae_222000,Clostridium_L,Clostridium_L simiarum,1.0
G000753575,Bacteria,Bacillota_I,Bacilli_A,Izemoplasmatales,Izemoplasmataceae,JAFGXW01,JAFGXW01 sp000753575,1.0
G000753735,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Alteromonadaceae,Pseudidiomarina,Pseudidiomarina atlantica,1.0
G000754095,Bacteria,Pseudomonadota,Gammaproteobacteria,DSM-5130,Acidihalobacteraceae,Acidihalobacter_A,Acidihalobacter_A prosperus,1.0
G000755385,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Vibrionaceae,Vibrio_A_676412,Vibrio_A_676412 maritimus_B,1.0
G000755705,Bacteria,Bacillota_I,Bacilli_A,Izemoplasmatales,Izemoplasmataceae,Xianfuyuplasma,Xianfuyuplasma sp000755705,1.0
G000756655,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_660905,Alcanivoracaceae,Alcanivorax,Alcanivorax jadensis,1.0
G000756665,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_660905,Alcanivoracaceae,Alcanivorax,Alcanivorax nanhaiticus,1.0
G000756795,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae_486827,Qipengyuania_B_484543,Qipengyuania_B_484543 vulgaris_A,1.0
G000757425,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Enterobacteriaceae_A_680892,Tatumella,Tatumella morbirosei,1.0
G000757525,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Rhizobiaceae,Neorhizobium_500243,Neorhizobium petrolearium,1.0
G000759025,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Phaeodactylibacter xiamenensis,1.0
G000759345,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_641030,Halomonadaceae_641030,Litchfieldella_641003,Litchfieldella xinjiangensis,1.0
G000759435,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Rhizobiaceae,Hoeflea_A_501386,Hoeflea_A_501386 sp000759435,1.0
G000759535,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650611,Pseudomonadaceae,Pseudomonas_E_647464,Pseudomonas_E_647464 cremoricolorata_A,1.0
G000759955,Bacteria,Cyanobacteriota,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A marinus_G,1.0
G000760735,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Rhodococcus_376336,Rhodococcus fascians_E_375114,1.0
G000763385,Bacteria,Cyanobacteriota,Cyanobacteriia,Phormidesmiales,Phormidesmiaceae,Nodosilinea,Nodosilinea sp000763385,1.0
G000763535,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Vibrionaceae,Vibrio_A_673163,Unassigned,1.0
G000763765,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Micrococcaceae,Rothia,Rothia aeria,1.0
G000763785,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus sanguinis,1.0
G000763805,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus sphaerophysae,1.0
G000763885,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus versutus,1.0
G000763905,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus halophilus,1.0
G000764025,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650612,Halieaceae,Pseudohaliea,Pseudohaliea rubra,1.0
G000764165,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,Cryobacterium_381841,Cryobacterium roopkundense,1.0
G000764185,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Alteromonadaceae,Colwellia_A_665065,Colwellia_A_665065 psychrerythraea_B,1.0
G000764495,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_641035,Nitrincolaceae,Nitrincola,Nitrincola sp000764495,1.0
G000764535,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae_486827,Sphingomonas_L_486704,Sphingomonas_L_486704 taxi,1.0
G000766805,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Polaribacter_A,Polaribacter_A sp900106075,1.0
G000768065,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Aquabacterium_A_592457,Aquabacterium_A_592457 sp000768065,1.0
G000768315,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudooceanicola_C_490794,Pseudooceanicola_C_490794 atlanticus,1.0
G000772105,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Vibrionaceae,Vibrio_A_673163,Unassigned,1.0
G000773975,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Enterobacteriaceae_A_680892,Erwinia_680883,Erwinia typographi,1.0
G000786195,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Micrococcaceae,Kocuria,Kocuria polaris,1.0
G000786655,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Micrococcaceae,Kocuria,Kocuria marina_A,1.0
G000789235,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Wocania_824853,Wocania ichthyoenteri,1.0
G000799195,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Weeksellaceae,Chryseobacterium_A_796612,Planobacterium ginsenosidimutans,1.0
G000799385,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,Microbacterium_A_383321,Unassigned,1.0
G000799465,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Psychroserpens_827384,Psychroserpens sp000799465,1.0
G000799565,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Cellulophaga_822594,Cellulophaga sp000799565,1.0
G000800155,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Luteibacter,Luteibacter sp000745055,1.0
G000801295,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales_602961,Sedimenticolaceae,MONJU,MONJU sp000801295,1.0
G000802205,Archaea,Thermoproteota,Nitrososphaeria_A,Nitrososphaerales,Nitrososphaeraceae,Nitrosocosmicus,Nitrosocosmicus oleophilus,1.0
G000803065,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae_486827,Sphingomonas_L_486704,Sphingomonas_L_486704 sp000803065,1.0
G000803625,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Nanosynbacteraceae,Nanosynbacter,Nanosynbacter lyticus,1.0
G000805675,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Corynebacterium,Corynebacterium minutissimum,1.0
G000807715,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Mameliella,Mameliella alba,1.0
G000812025,Bacteria,Bacillota_I,Bacilli_A,Bacillales_B_306087,Domibacillaceae,Quasibacillus,Quasibacillus thermotolerans,1.0
G000812665,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Falsihalocynthiibacter,Falsihalocynthiibacter arcticus,1.0
G000813665,Bacteria,Chlamydiota,Chlamydiia,Chlamydiales_778129,Parachlamydiaceae_B,Neochlamydia,Neochlamydia sp000813665,1.0
G000814025,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Tateyamaria,Tateyamaria sp000814025,1.0
G000814675,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Alteromonadaceae,Pseudoalteromonas,Pseudoalteromonas arctica,1.0
G000815025,Bacteria,Pseudomonadota,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,Coxiella sp000815025,1.0
G000815465,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales_A,Midichloriaceae_550863,Jidaibacter,Jidaibacter acanthamoeba,1.0
G000816845,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Rhizobiaceae,Rhizobium_C_501058,Rhizobium_C_501058 gallicum,1.0
G000817955,Bacteria,Desulfobacterota_G_459546,Desulfuromonadia,Geobacterales,Geobacteraceae_439684,Geobacter,Geobacter pickeringii,1.0
G000818095,Bacteria,Bacillota_I,Bacilli_A,Bacillales_B_306085,Jeotgalibacillaceae,Jeotgalibacillus,Jeotgalibacillus malaysiensis,1.0
G000818395,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Noviherbaspirillum_A_569121,Noviherbaspirillum_A_569121 autotrophicum,1.0
G000820205,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Aeromonadaceae,Aeromonas,Aeromonas enteropelogenes,1.0
G000820505,Bacteria,Desulfobacterota_G_459546,Desulfuromonadia,Desulfuromonadales,Geoalkalibacteraceae,Geoalkalibacter_A,Geoalkalibacter_A ferrihydriticus,1.0
G000820705,Bacteria,Bacillota_A_368345,Clostridia_258483,Clostridiales,Clostridiaceae_222000,Clostridium_AA,Clostridium_AA polynesiense,1.0
G000821045,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_641030,Halomonadaceae_641030,Chromohalobacter,Unassigned,1.0
G000821105,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_641030,Halomonadaceae_641030,Halomonas_640314,Halomonas fontilapidosi,1.0
G000824825,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Rhizobiaceae,Mesorhizobium_I,Mesorhizobium_I sp000824825,1.0
G000826065,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Propionibacteriaceae,Arachnia,Arachnia massiliensis_A,1.0
G000826105,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650611,Pseudomonadaceae,Pseudomonas_E_647464,Pseudomonas_E_647464 massiliensis,1.0
G000826655,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Psychroserpens_827382,Psychroserpens damuponensis,1.0
G000827125,Bacteria,Desulfobacterota_G_459546,Desulfuromonadia,Desulfuromonadales,Geoalkalibacteraceae,Geoalkalibacter_A,Geoalkalibacter_A subterraneus,1.0
G000828075,Bacteria,Cyanobacteriota,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Tolypothrix_B,Tolypothrix_B campylonemoides,1.0
G000828085,Bacteria,Cyanobacteriota,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Brasilonema,Brasilonema tolypothrichoides,1.0
G000828615,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales_602961,Sedimenticolaceae,Thiolapillus,Thiolapillus brandeum,1.0
G000828835,Bacteria,Pseudomonadota,Gammaproteobacteria,Beggiatoales,Beggiatoaceae,Thioploca,Thioploca ingrica,1.0
G000828975,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595427,GJ-E10,GJ-E10 sp000828975,1.0
G000829195,Bacteria,Bacillota_I,Bacilli_A,Bacillales_A,Planococcaceae,Sporosarcina,Sporosarcina sp000829195,1.0
G000829415,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650611,Pseudomonadaceae,Pseudomonas_E_647464,Pseudomonas_E_647464 sp000829415,1.0
G000829555,Bacteria,Bacillota_I,Bacilli_A,Bacillales_B_306087,Domibacillaceae,Pseudobacillus,Pseudobacillus badius,1.0
G000830985,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_637066,Oleiphilaceae_637066,Marinobacter_A_637054,Marinobacter_A_637054 similis,1.0
G000831385,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Nonlabens,Nonlabens marinus,1.0
G000832015,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650612,Cellvibrionaceae,Gilvimarinus,Gilvimarinus agarilyticus,1.0
G000833575,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Corynebacterium,Corynebacterium singulare,1.0
G000934545,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Rugosibacter,Rugosibacter aromaticivorans,1.0
G000935025,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae_486827,Sphingomonas_L_486704,Sphingomonas_L_486704 hengshuiensis,1.0
G000935165,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Comamonas_F_589250,Comamonas_F_589250 aquatica,1.0
G000939975,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650611,Pseudomonadaceae,Halopseudomonas_650606,Halopseudomonas saudimassiliensis,1.0
G000940995,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Vibrionaceae,Photobacterium,Photobacterium gaetbulicola,1.0
G000949295,Bacteria,Actinomycetota,Acidimicrobiia_401430,Acidimicrobiales,Acidimicrobiaceae_401418,Acidithrix,Acidithrix ferrooxidans,1.0
G000949635,Bacteria,Planctomycetota,Brocadiia,Brocadiales,Brocadiaceae,Brocadia,Brocadia sinica,1.0
G000949895,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Rhizobiaceae,Agrobacterium,Agrobacterium arsenijevicii,1.0
G000953015,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylopumilus_A_556409,Methylopumilus_A_556409 turicensis,1.0
G000953135,Bacteria,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella_D,Legionella_D fallonii,1.0
G000953655,Bacteria,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,Tatlockia,Tatlockia hackeliae,1.0
G000953825,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650612,Cellvibrionaceae,Cellvibrio,Cellvibrio sp000953825,1.0
G000953855,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Mizugakiibacter,Mizugakiibacter sediminis,1.0
G000955905,Archaea,Thermoproteota,Nitrososphaeria_A,Nitrososphaerales,Nitrosopumilaceae,Nitrosotenuis,Nitrosotenuis cloacae,1.0
G000956465,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,Microbacterium_A_383321,Microbacterium_A_383321 trichothecenolyticum,1.0
G000956475,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,Microbacterium_A_383321,Microbacterium_A_383321 hydrocarbonoxydans_A_382725,1.0
G000956575,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,Microbacterium_A_383321,Microbacterium_A_383321 terrae,1.0
G000960765,Bacteria,Bacillota_B_370539,Desulfitobacteriia,Desulfitobacteriales,Desulfitobacteriaceae,Desulfosporosinus,Desulfosporosinus sp000960765,1.0
G000961575,Bacteria,Bacillota_B_370525,Desulfotomaculia_370525,Desulfotomaculales_370525,Desulfallaceae,BRH-c8a,BRH-c8a sp000961575,1.0
G000961655,Bacteria,Desulfobacterota_G_459543,Desulfobacteria,Desulfobacterales,Desulfosarcinaceae,Desulfatitalea,Desulfatitalea sp000961655,1.0
G000961725,Bacteria,Desulfobacterota_G_459543,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulforhopalus,Desulforhopalus sp000961725,1.0
G000961745,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales_A_505895,Rhodospirillaceae,BRH-c57,BRH-c57 sp000961745,1.0
G000963865,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Muricauda_A_821511,Muricauda_A lutaonensis,1.0
G000964005,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Williamsia_A,Williamsia_A herbipolensis,1.0
G000964245,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650612,Cellvibrionaceae,1162T-S-0a-05,1162T-S-0a-05 sp000964245,1.0
G000964365,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Acidisphaera,Acidisphaera rubrifaciens,1.0
